GAME_ID,HOME/AWAY,WL,MIN_TEAM,PTS_TEAM,FGM_TEAM,FGA_TEAM,FG_PCT_TEAM,FG3M_TEAM,FG3A_TEAM,FG3_PCT_TEAM,FTM_TEAM,FTA_TEAM,FT_PCT_TEAM,OREB_TEAM,DREB_TEAM,REB_TEAM,AST_TEAM,STL_TEAM,BLK_TEAM,TOV_PCT_TEAM,PF_TEAM,PLUS_MINUS_TEAM,FGM_AJ Green,FGM_Bobby Portis,FGM_Brook Lopez,FGM_George Hill,FGM_Giannis Antetokounmpo,FGM_Grayson Allen,FGM_Jevon Carter,FGM_Joe Ingles,FGM_Jordan Nwora,FGM_Jrue Holiday,FGM_Khris Middleton,FGM_MarJon Beauchamp,FGM_Pat Connaughton,FGM_Sandro Mamukelashvili,FGM_Serge Ibaka,FGM_Thanasis Antetokounmpo,FGM_Wesley Matthews,FGA_AJ Green,FGA_Bobby Portis,FGA_Brook Lopez,FGA_George Hill,FGA_Giannis Antetokounmpo,FGA_Grayson Allen,FGA_Jevon Carter,FGA_Joe Ingles,FGA_Jordan Nwora,FGA_Jrue Holiday,FGA_Khris Middleton,FGA_MarJon Beauchamp,FGA_Pat Connaughton,FGA_Sandro Mamukelashvili,FGA_Serge Ibaka,FGA_Thanasis Antetokounmpo,FGA_Wesley Matthews,FG_PCT_AJ Green,FG_PCT_Bobby Portis,FG_PCT_Brook Lopez,FG_PCT_George Hill,FG_PCT_Giannis Antetokounmpo,FG_PCT_Grayson Allen,FG_PCT_Jevon Carter,FG_PCT_Joe Ingles,FG_PCT_Jordan Nwora,FG_PCT_Jrue Holiday,FG_PCT_Khris Middleton,FG_PCT_MarJon Beauchamp,FG_PCT_Pat Connaughton,FG_PCT_Sandro Mamukelashvili,FG_PCT_Serge Ibaka,FG_PCT_Thanasis Antetokounmpo,FG_PCT_Wesley Matthews,FG3M_AJ Green,FG3M_Bobby Portis,FG3M_Brook Lopez,FG3M_George Hill,FG3M_Giannis Antetokounmpo,FG3M_Grayson Allen,FG3M_Jevon Carter,FG3M_Joe Ingles,FG3M_Jordan Nwora,FG3M_Jrue Holiday,FG3M_Khris Middleton,FG3M_MarJon Beauchamp,FG3M_Pat Connaughton,FG3M_Sandro Mamukelashvili,FG3M_Serge Ibaka,FG3M_Thanasis Antetokounmpo,FG3M_Wesley Matthews,FG3A_AJ Green,FG3A_Bobby Portis,FG3A_Brook Lopez,FG3A_George Hill,FG3A_Giannis Antetokounmpo,FG3A_Grayson Allen,FG3A_Jevon Carter,FG3A_Joe Ingles,FG3A_Jordan Nwora,FG3A_Jrue Holiday,FG3A_Khris Middleton,FG3A_MarJon Beauchamp,FG3A_Pat Connaughton,FG3A_Sandro Mamukelashvili,FG3A_Serge Ibaka,FG3A_Thanasis Antetokounmpo,FG3A_Wesley Matthews,FG3_PCT_AJ Green,FG3_PCT_Bobby Portis,FG3_PCT_Brook Lopez,FG3_PCT_George Hill,FG3_PCT_Giannis Antetokounmpo,FG3_PCT_Grayson Allen,FG3_PCT_Jevon Carter,FG3_PCT_Joe Ingles,FG3_PCT_Jordan Nwora,FG3_PCT_Jrue Holiday,FG3_PCT_Khris Middleton,FG3_PCT_MarJon Beauchamp,FG3_PCT_Pat Connaughton,FG3_PCT_Sandro Mamukelashvili,FG3_PCT_Serge Ibaka,FG3_PCT_Thanasis Antetokounmpo,FG3_PCT_Wesley Matthews,FTM_AJ Green,FTM_Bobby Portis,FTM_Brook Lopez,FTM_George Hill,FTM_Giannis Antetokounmpo,FTM_Grayson Allen,FTM_Jevon Carter,FTM_Joe Ingles,FTM_Jordan Nwora,FTM_Jrue Holiday,FTM_Khris Middleton,FTM_MarJon Beauchamp,FTM_Pat Connaughton,FTM_Sandro Mamukelashvili,FTM_Serge Ibaka,FTM_Thanasis Antetokounmpo,FTM_Wesley Matthews,FTA_AJ Green,FTA_Bobby Portis,FTA_Brook Lopez,FTA_George Hill,FTA_Giannis Antetokounmpo,FTA_Grayson Allen,FTA_Jevon Carter,FTA_Joe Ingles,FTA_Jordan Nwora,FTA_Jrue Holiday,FTA_Khris Middleton,FTA_MarJon Beauchamp,FTA_Pat Connaughton,FTA_Sandro Mamukelashvili,FTA_Serge Ibaka,FTA_Thanasis Antetokounmpo,FTA_Wesley Matthews,FT_PCT_AJ Green,FT_PCT_Bobby Portis,FT_PCT_Brook Lopez,FT_PCT_George Hill,FT_PCT_Giannis Antetokounmpo,FT_PCT_Grayson Allen,FT_PCT_Jevon Carter,FT_PCT_Joe Ingles,FT_PCT_Jordan Nwora,FT_PCT_Jrue Holiday,FT_PCT_Khris Middleton,FT_PCT_MarJon Beauchamp,FT_PCT_Pat Connaughton,FT_PCT_Sandro Mamukelashvili,FT_PCT_Serge Ibaka,FT_PCT_Thanasis Antetokounmpo,FT_PCT_Wesley Matthews,OREB_AJ Green,OREB_Bobby Portis,OREB_Brook Lopez,OREB_George Hill,OREB_Giannis Antetokounmpo,OREB_Grayson Allen,OREB_Jevon Carter,OREB_Joe Ingles,OREB_Jordan Nwora,OREB_Jrue Holiday,OREB_Khris Middleton,OREB_MarJon Beauchamp,OREB_Pat Connaughton,OREB_Sandro Mamukelashvili,OREB_Serge Ibaka,OREB_Thanasis Antetokounmpo,OREB_Wesley Matthews,DREB_AJ Green,DREB_Bobby Portis,DREB_Brook Lopez,DREB_George Hill,DREB_Giannis Antetokounmpo,DREB_Grayson Allen,DREB_Jevon Carter,DREB_Joe Ingles,DREB_Jordan Nwora,DREB_Jrue Holiday,DREB_Khris Middleton,DREB_MarJon Beauchamp,DREB_Pat Connaughton,DREB_Sandro Mamukelashvili,DREB_Serge Ibaka,DREB_Thanasis Antetokounmpo,DREB_Wesley Matthews,REB_AJ Green,REB_Bobby Portis,REB_Brook Lopez,REB_George Hill,REB_Giannis Antetokounmpo,REB_Grayson Allen,REB_Jevon Carter,REB_Joe Ingles,REB_Jordan Nwora,REB_Jrue Holiday,REB_Khris Middleton,REB_MarJon Beauchamp,REB_Pat Connaughton,REB_Sandro Mamukelashvili,REB_Serge Ibaka,REB_Thanasis Antetokounmpo,REB_Wesley Matthews,AST_AJ Green,AST_Bobby Portis,AST_Brook Lopez,AST_George Hill,AST_Giannis Antetokounmpo,AST_Grayson Allen,AST_Jevon Carter,AST_Joe Ingles,AST_Jordan Nwora,AST_Jrue Holiday,AST_Khris Middleton,AST_MarJon Beauchamp,AST_Pat Connaughton,AST_Sandro Mamukelashvili,AST_Serge Ibaka,AST_Thanasis Antetokounmpo,AST_Wesley Matthews,STL_AJ Green,STL_Bobby Portis,STL_Brook Lopez,STL_George Hill,STL_Giannis Antetokounmpo,STL_Grayson Allen,STL_Jevon Carter,STL_Joe Ingles,STL_Jordan Nwora,STL_Jrue Holiday,STL_Khris Middleton,STL_MarJon Beauchamp,STL_Pat Connaughton,STL_Sandro Mamukelashvili,STL_Serge Ibaka,STL_Thanasis Antetokounmpo,STL_Wesley Matthews,BLK_AJ Green,BLK_Bobby Portis,BLK_Brook Lopez,BLK_George Hill,BLK_Giannis Antetokounmpo,BLK_Grayson Allen,BLK_Jevon Carter,BLK_Joe Ingles,BLK_Jordan Nwora,BLK_Jrue Holiday,BLK_Khris Middleton,BLK_MarJon Beauchamp,BLK_Pat Connaughton,BLK_Sandro Mamukelashvili,BLK_Serge Ibaka,BLK_Thanasis Antetokounmpo,BLK_Wesley Matthews,TO_AJ Green,TO_Bobby Portis,TO_Brook Lopez,TO_George Hill,TO_Giannis Antetokounmpo,TO_Grayson Allen,TO_Jevon Carter,TO_Joe Ingles,TO_Jordan Nwora,TO_Jrue Holiday,TO_Khris Middleton,TO_MarJon Beauchamp,TO_Pat Connaughton,TO_Sandro Mamukelashvili,TO_Serge Ibaka,TO_Thanasis Antetokounmpo,TO_Wesley Matthews,PF_AJ Green,PF_Bobby Portis,PF_Brook Lopez,PF_George Hill,PF_Giannis Antetokounmpo,PF_Grayson Allen,PF_Jevon Carter,PF_Joe Ingles,PF_Jordan Nwora,PF_Jrue Holiday,PF_Khris Middleton,PF_MarJon Beauchamp,PF_Pat Connaughton,PF_Sandro Mamukelashvili,PF_Serge Ibaka,PF_Thanasis Antetokounmpo,PF_Wesley Matthews,PTS_AJ Green,PTS_Bobby Portis,PTS_Brook Lopez,PTS_George Hill,PTS_Giannis Antetokounmpo,PTS_Grayson Allen,PTS_Jevon Carter,PTS_Joe Ingles,PTS_Jordan Nwora,PTS_Jrue Holiday,PTS_Khris Middleton,PTS_MarJon Beauchamp,PTS_Pat Connaughton,PTS_Sandro Mamukelashvili,PTS_Serge Ibaka,PTS_Thanasis Antetokounmpo,PTS_Wesley Matthews,PTS_OPP,FGM_OPP,FGA_OPP,FG_PCT_OPP,FG3M_OPP,FG3A_OPP,FG3_PCT_OPP,FTM_OPP,FTA_OPP,FT_PCT_OPP,OREB_OPP,DREB_OPP,REB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0021800059,Home,W,239,123,41,100,0.41,13,43,0.302,28,30,0.933,9,42,51,24,7,10,11,27,15.0,,,7.0,,12.0,,,,,,6.0,,,,,,,,,13.0,,24.0,,,,,,18.0,,,,,,,,,0.538,,0.5,,,,,,0.333,,,,,,,,,5.0,,0.0,,,,,,3.0,,,,,,,,,11.0,,3.0,,,,,,8.0,,,,,,,,,0.455,,0.0,,,,,,0.375,,,,,,,,,2.0,,8.0,,,,,,10.0,,,,,,,,,2.0,,9.0,,,,,,10.0,,,,,,,,,1.0,,0.889,,,,,,1.0,,,,,,,,,0.0,,3.0,,,,,,0.0,,,,,,,,,1.0,,15.0,,,,,,4.0,,,,,,,,,1.0,,18.0,,,,,,4.0,,,,,,,,,1.0,,10.0,,,,,,4.0,,,,,,,,,0.0,,2.0,,,,,,1.0,,,,,,,,,2.0,,3.0,,,,,,0.0,,,,,,,,,0.0,,5.0,,,,,,2.0,,,,,,,,,3.0,,4.0,,,,,,4.0,,,,,,,,,21.0,,32.0,,,,,,25.0,,,,,,,108,38,92,0.413,11,34,0.324,21,30,0.7,8,42,50,29,4,5,16,27
0021800042,Home,W,240,124,45,96,0.469,17,40,0.425,17,24,0.708,19,36,55,27,5,9,14,18,11.0,,,5.0,,13.0,,,,,,11.0,,,,,,,,,10.0,,29.0,,,,,,14.0,,,,,,,,,0.5,,0.448,,,,,,0.786,,,,,,,,,2.0,,1.0,,,,,,7.0,,,,,,,,,5.0,,3.0,,,,,,8.0,,,,,,,,,0.4,,0.333,,,,,,0.875,,,,,,,,,1.0,,4.0,,,,,,1.0,,,,,,,,,1.0,,6.0,,,,,,2.0,,,,,,,,,1.0,,0.667,,,,,,0.5,,,,,,,,,1.0,,9.0,,,,,,0.0,,,,,,,,,3.0,,6.0,,,,,,7.0,,,,,,,,,4.0,,15.0,,,,,,7.0,,,,,,,,,3.0,,4.0,,,,,,2.0,,,,,,,,,0.0,,0.0,,,,,,1.0,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,0.0,,3.0,,,,,,2.0,,,,,,,,,0.0,,4.0,,,,,,3.0,,,,,,,,,13.0,,31.0,,,,,,30.0,,,,,,,113,45,99,0.455,10,29,0.345,13,15,0.867,11,32,43,22,6,2,11,21
0021800023,Home,W,240,118,44,93,0.473,17,46,0.37,13,21,0.619,11,39,50,27,9,8,17,26,17.0,,,3.0,,12.0,,,,,,7.0,,0.0,,,,,,,10.0,,23.0,,,,,,15.0,,2.0,,,,,,,0.3,,0.522,,,,,,0.467,,0.0,,,,,,,2.0,,0.0,,,,,,5.0,,0.0,,,,,,,8.0,,6.0,,,,,,9.0,,1.0,,,,,,,0.25,,0.0,,,,,,0.556,,0.0,,,,,,,0.0,,2.0,,,,,,4.0,,0.0,,,,,,,0.0,,3.0,,,,,,6.0,,0.0,,,,,,,0.0,,0.667,,,,,,0.667,,0.0,,,,,,,1.0,,3.0,,,,,,1.0,,0.0,,,,,,,2.0,,12.0,,,,,,3.0,,0.0,,,,,,,3.0,,15.0,,,,,,4.0,,0.0,,,,,,,2.0,,5.0,,,,,,4.0,,1.0,,,,,,,0.0,,2.0,,,,,,1.0,,0.0,,,,,,,1.0,,1.0,,,,,,0.0,,0.0,,,,,,,0.0,,6.0,,,,,,3.0,,0.0,,,,,,,4.0,,4.0,,,,,,2.0,,0.0,,,,,,,8.0,,26.0,,,,,,23.0,,0.0,,,,,101,38,87,0.437,6,18,0.333,19,27,0.704,9,32,41,14,7,3,17,25
0021800003,Away,W,240,113,42,85,0.494,14,34,0.412,15,20,0.75,11,46,57,26,5,4,21,25,1.0,,,4.0,,9.0,,,,,,7.0,,,,,,,,,7.0,,21.0,,,,,,14.0,,,,,,,,,0.571,,0.429,,,,,,0.5,,,,,,,,,2.0,,0.0,,,,,,3.0,,,,,,,,,5.0,,3.0,,,,,,6.0,,,,,,,,,0.4,,0.0,,,,,,0.5,,,,,,,,,4.0,,7.0,,,,,,2.0,,,,,,,,,4.0,,12.0,,,,,,2.0,,,,,,,,,1.0,,0.583,,,,,,1.0,,,,,,,,,0.0,,3.0,,,,,,1.0,,,,,,,,,3.0,,15.0,,,,,,8.0,,,,,,,,,3.0,,18.0,,,,,,9.0,,,,,,,,,1.0,,8.0,,,,,,4.0,,,,,,,,,1.0,,0.0,,,,,,2.0,,,,,,,,,0.0,,1.0,,,,,,1.0,,,,,,,,,2.0,,8.0,,,,,,2.0,,,,,,,,,3.0,,5.0,,,,,,3.0,,,,,,,,,14.0,,25.0,,,,,,19.0,,,,,,,112,41,92,0.446,16,38,0.421,14,22,0.636,9,32,41,21,8,9,11,19
0011800077,Home,W,240,143,49,93,0.527,25,48,0.521,20,29,0.69,12,45,57,34,8,6,22,32,22.0,,,3.0,,13.0,,,,,,6.0,,3.0,,,,,,,8.0,,17.0,,,,,,14.0,,7.0,,,,,,,0.375,,0.765,,,,,,0.429,,0.429,,,,,,,2.0,,2.0,,,,,,5.0,,3.0,,,,,,,6.0,,5.0,,,,,,8.0,,5.0,,,,,,,0.333,,0.4,,,,,,0.625,,0.6,,,,,,,0.0,,4.0,,,,,,5.0,,0.0,,,,,,,0.0,,6.0,,,,,,7.0,,0.0,,,,,,,0.0,,0.667,,,,,,0.714,,0.0,,,,,,,1.0,,3.0,,,,,,1.0,,0.0,,,,,,,2.0,,9.0,,,,,,4.0,,0.0,,,,,,,3.0,,12.0,,,,,,5.0,,0.0,,,,,,,1.0,,10.0,,,,,,5.0,,2.0,,,,,,,0.0,,3.0,,,,,,0.0,,0.0,,,,,,,3.0,,1.0,,,,,,0.0,,0.0,,,,,,,1.0,,3.0,,,,,,4.0,,0.0,,,,,,,4.0,,4.0,,,,,,2.0,,1.0,,,,,,,8.0,,32.0,,,,,,22.0,,9.0,,,,,121,38,96,0.396,10,33,0.303,35,41,0.854,11,33,44,20,11,3,14,26
0011800056,Away,L,263,115,40,94,0.426,13,32,0.406,22,30,0.733,7,41,48,24,6,5,20,26,-4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,0.308,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,10.0,,,,,119,41,106,0.387,13,36,0.361,24,35,0.686,19,38,57,21,14,12,14,28
0011800045,Away,W,241,125,42,92,0.457,13,36,0.361,28,36,0.778,12,33,45,24,8,6,10,30,18.0,,,2.0,,8.0,,,,,,4.0,,2.0,,,,,,,6.0,,15.0,,,,,,11.0,,5.0,,,,,,,0.333,,0.533,,,,,,0.364,,0.4,,,,,,,2.0,,1.0,,,,,,1.0,,0.0,,,,,,,5.0,,3.0,,,,,,5.0,,2.0,,,,,,,0.4,,0.333,,,,,,0.2,,0.0,,,,,,,2.0,,4.0,,,,,,4.0,,3.0,,,,,,,2.0,,6.0,,,,,,4.0,,4.0,,,,,,,1.0,,0.667,,,,,,1.0,,0.75,,,,,,,1.0,,1.0,,,,,,1.0,,0.0,,,,,,,4.0,,9.0,,,,,,3.0,,2.0,,,,,,,5.0,,10.0,,,,,,4.0,,2.0,,,,,,,0.0,,2.0,,,,,,3.0,,1.0,,,,,,,0.0,,2.0,,,,,,1.0,,1.0,,,,,,,2.0,,1.0,,,,,,1.0,,0.0,,,,,,,1.0,,1.0,,,,,,0.0,,1.0,,,,,,,1.0,,3.0,,,,,,1.0,,3.0,,,,,,,8.0,,21.0,,,,,,13.0,,7.0,,,,,107,39,87,0.448,8,22,0.364,21,32,0.656,17,37,54,16,4,4,19,27
0011800022,Home,W,240,116,44,89,0.494,15,45,0.333,13,24,0.542,11,53,64,28,3,7,13,12,34.0,,,3.0,,7.0,,,,,,5.0,,4.0,,,,,,,8.0,,10.0,,,,,,8.0,,6.0,,,,,,,0.375,,0.7,,,,,,0.625,,0.667,,,,,,,0.0,,1.0,,,,,,3.0,,4.0,,,,,,,3.0,,2.0,,,,,,4.0,,6.0,,,,,,,0.0,,0.5,,,,,,0.75,,0.667,,,,,,,0.0,,4.0,,,,,,2.0,,0.0,,,,,,,0.0,,10.0,,,,,,2.0,,0.0,,,,,,,0.0,,0.4,,,,,,1.0,,0.0,,,,,,,1.0,,0.0,,,,,,0.0,,0.0,,,,,,,3.0,,13.0,,,,,,5.0,,2.0,,,,,,,4.0,,13.0,,,,,,5.0,,2.0,,,,,,,0.0,,5.0,,,,,,2.0,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,1.0,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,,1.0,,,,,,3.0,,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,0.0,,,,,,,6.0,,19.0,,,,,,15.0,,12.0,,,,,82,33,102,0.324,7,41,0.171,9,12,0.75,12,31,43,23,7,2,8,19
0041900205,Home,L,241,94,33,91,0.363,9,33,0.273,19,26,0.731,13,28,41,20,7,5,11,23,-9.0,,,7.0,1.0,,,,,,,8.0,,1.0,,,,3.0,,,16.0,8.0,,,,,,,25.0,,3.0,,,,6.0,,,0.438,0.125,,,,,,,0.32,,0.333,,,,0.5,,,0.0,0.0,,,,,,,2.0,,1.0,,,,0.0,,,3.0,3.0,,,,,,,9.0,,1.0,,,,3.0,,,0.0,0.0,,,,,,,0.222,,1.0,,,,0.0,,,1.0,0.0,,,,,,,5.0,,0.0,,,,5.0,,,3.0,0.0,,,,,,,6.0,,0.0,,,,6.0,,,0.333,0.0,,,,,,,0.833,,0.0,,,,0.833,,,6.0,1.0,,,,,,,0.0,,0.0,,,,1.0,,,8.0,2.0,,,,,,,7.0,,2.0,,,,0.0,,,14.0,3.0,,,,,,,7.0,,2.0,,,,1.0,,,0.0,2.0,,,,,,,6.0,,0.0,,,,1.0,,,0.0,0.0,,,,,,,1.0,,1.0,,,,2.0,,,1.0,0.0,,,,,,,0.0,,0.0,,,,2.0,,,0.0,0.0,,,,,,,6.0,,0.0,,,,0.0,,,4.0,1.0,,,,,,,6.0,,0.0,,,,1.0,,,15.0,2.0,,,,,,,23.0,,3.0,,,,11.0,103,35,73,0.479,11,31,0.355,22,24,0.917,5,43,48,21,6,7,21,21
0041900204,Away,W,265,118,45,92,0.489,11,35,0.314,17,22,0.773,9,37,46,25,10,4,12,20,3.0,,,5.0,5.0,8.0,,,,,,12.0,,1.0,,,,1.0,,,11.0,11.0,10.0,,,,,,28.0,,2.0,,,,4.0,,,0.455,0.455,0.8,,,,,,0.429,,0.5,,,,0.25,,,2.0,2.0,1.0,,,,,,3.0,,0.0,,,,1.0,,,5.0,5.0,1.0,,,,,,7.0,,1.0,,,,4.0,,,0.4,0.4,1.0,,,,,,0.429,,0.0,,,,0.25,,,2.0,0.0,2.0,,,,,,9.0,,0.0,,,,0.0,,,3.0,0.0,4.0,,,,,,9.0,,0.0,,,,0.0,,,0.667,0.0,0.5,,,,,,1.0,,0.0,,,,0.0,,,2.0,1.0,1.0,,,,,,2.0,,1.0,,,,0.0,,,3.0,4.0,3.0,,,,,,6.0,,3.0,,,,1.0,,,5.0,5.0,4.0,,,,,,8.0,,4.0,,,,1.0,,,2.0,3.0,0.0,,,,,,8.0,,1.0,,,,0.0,,,1.0,1.0,1.0,,,,,,2.0,,0.0,,,,1.0,,,1.0,0.0,1.0,,,,,,0.0,,0.0,,,,0.0,,,0.0,3.0,0.0,,,,,,4.0,,0.0,,,,0.0,,,1.0,1.0,1.0,,,,,,4.0,,3.0,,,,2.0,,,14.0,12.0,19.0,,,,,,36.0,,2.0,,,,3.0,115,40,90,0.444,17,47,0.362,18,20,0.9,6,35,41,33,8,1,15,18
0041900203,Away,L,240,100,37,88,0.42,11,37,0.297,15,21,0.714,8,36,44,23,8,5,10,22,-15.0,,,8.0,6.0,7.0,,,,,,7.0,,0.0,,,,2.0,,,17.0,9.0,21.0,,,,,,16.0,,0.0,,,,3.0,,,0.471,0.667,0.333,,,,,,0.438,,0.0,,,,0.667,,,3.0,1.0,0.0,,,,,,2.0,,0.0,,,,2.0,,,9.0,3.0,7.0,,,,,,6.0,,0.0,,,,3.0,,,0.333,0.333,0.0,,,,,,0.333,,0.0,,,,0.667,,,3.0,0.0,7.0,,,,,,2.0,,0.0,,,,0.0,,,3.0,0.0,12.0,,,,,,2.0,,0.0,,,,0.0,,,1.0,0.0,0.583,,,,,,1.0,,0.0,,,,0.0,,,2.0,0.0,4.0,,,,,,0.0,,0.0,,,,1.0,,,4.0,2.0,12.0,,,,,,3.0,,0.0,,,,1.0,,,6.0,2.0,16.0,,,,,,3.0,,0.0,,,,2.0,,,0.0,2.0,9.0,,,,,,7.0,,0.0,,,,0.0,,,1.0,0.0,1.0,,,,,,2.0,,0.0,,,,0.0,,,2.0,0.0,2.0,,,,,,1.0,,0.0,,,,0.0,,,3.0,1.0,3.0,,,,,,0.0,,0.0,,,,0.0,,,2.0,3.0,3.0,,,,,,6.0,,0.0,,,,1.0,,,22.0,13.0,21.0,,,,,,18.0,,0.0,,,,6.0,115,35,78,0.449,18,47,0.383,27,34,0.794,9,40,49,27,3,6,11,19
0041900202,Home,L,240,114,37,85,0.435,7,25,0.28,33,39,0.846,17,33,50,16,6,2,14,25,-2.0,,,5.0,5.0,10.0,,,,,,6.0,,1.0,,,,2.0,,,8.0,9.0,18.0,,,,,,15.0,,4.0,,,,8.0,,,0.625,0.556,0.556,,,,,,0.4,,0.25,,,,0.25,,,3.0,2.0,0.0,,,,,,0.0,,0.0,,,,0.0,,,5.0,4.0,1.0,,,,,,3.0,,2.0,,,,2.0,,,0.6,0.5,0.0,,,,,,0.0,,0.0,,,,0.0,,,3.0,2.0,9.0,,,,,,11.0,,0.0,,,,0.0,,,4.0,2.0,13.0,,,,,,12.0,,0.0,,,,0.0,,,0.75,1.0,0.692,,,,,,0.917,,0.0,,,,0.0,,,2.0,1.0,4.0,,,,,,0.0,,1.0,,,,3.0,,,5.0,2.0,10.0,,,,,,6.0,,2.0,,,,1.0,,,7.0,3.0,14.0,,,,,,6.0,,3.0,,,,4.0,,,0.0,1.0,3.0,,,,,,8.0,,0.0,,,,0.0,,,1.0,1.0,0.0,,,,,,0.0,,1.0,,,,1.0,,,1.0,0.0,1.0,,,,,,0.0,,0.0,,,,0.0,,,1.0,1.0,2.0,,,,,,3.0,,1.0,,,,3.0,,,4.0,1.0,4.0,,,,,,5.0,,0.0,,,,3.0,,,16.0,14.0,29.0,,,,,,23.0,,2.0,,,,4.0,116,37,81,0.457,17,45,0.378,25,32,0.781,7,31,38,22,12,4,10,26
0041900201,Home,L,239,104,37,75,0.493,16,35,0.457,14,26,0.538,7,27,34,22,6,7,19,24,-11.0,,,8.0,2.0,6.0,,,,,,12.0,,1.0,,,,2.0,,,10.0,5.0,12.0,,,,,,24.0,,5.0,,,,4.0,,,0.8,0.4,0.5,,,,,,0.5,,0.2,,,,0.5,,,4.0,1.0,2.0,,,,,,4.0,,0.0,,,,2.0,,,6.0,3.0,5.0,,,,,,8.0,,3.0,,,,3.0,,,0.667,0.333,0.4,,,,,,0.5,,0.0,,,,0.667,,,4.0,3.0,4.0,,,,,,0.0,,0.0,,,,1.0,,,4.0,5.0,12.0,,,,,,0.0,,0.0,,,,2.0,,,1.0,0.6,0.333,,,,,,0.0,,0.0,,,,0.5,,,1.0,1.0,2.0,,,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,8.0,,,,,,6.0,,6.0,,,,1.0,,,1.0,1.0,10.0,,,,,,6.0,,6.0,,,,1.0,,,0.0,4.0,9.0,,,,,,5.0,,1.0,,,,0.0,,,1.0,0.0,1.0,,,,,,2.0,,0.0,,,,1.0,,,2.0,0.0,1.0,,,,,,0.0,,0.0,,,,2.0,,,1.0,4.0,6.0,,,,,,4.0,,1.0,,,,1.0,,,4.0,2.0,3.0,,,,,,6.0,,2.0,,,,2.0,,,24.0,8.0,18.0,,,,,,28.0,,2.0,,,,7.0,115,39,84,0.464,12,31,0.387,25,27,0.926,12,34,46,21,8,2,16,23
0041900105,Home,W,241,118,40,88,0.455,16,45,0.356,22,27,0.815,7,49,56,27,5,4,14,19,14.0,,,7.0,2.0,11.0,,,,,,7.0,,1.0,,,,1.0,,,12.0,3.0,17.0,,,,,,16.0,,3.0,,,,9.0,,,0.583,0.667,0.647,,,,,,0.438,,0.333,,,,0.111,,,1.0,0.0,3.0,,,,,,3.0,,0.0,,,,1.0,,,4.0,0.0,6.0,,,,,,8.0,,2.0,,,,7.0,,,0.25,0.0,0.5,,,,,,0.375,,0.0,,,,0.143,,,1.0,7.0,3.0,,,,,,4.0,,2.0,,,,0.0,,,1.0,8.0,5.0,,,,,,5.0,,2.0,,,,0.0,,,1.0,0.875,0.6,,,,,,0.8,,1.0,,,,0.0,,,2.0,1.0,2.0,,,,,,1.0,,0.0,,,,0.0,,,5.0,1.0,15.0,,,,,,9.0,,4.0,,,,2.0,,,7.0,2.0,17.0,,,,,,10.0,,4.0,,,,2.0,,,1.0,3.0,3.0,,,,,,7.0,,2.0,,,,2.0,,,1.0,0.0,0.0,,,,,,1.0,,0.0,,,,1.0,,,1.0,0.0,1.0,,,,,,0.0,,0.0,,,,0.0,,,2.0,1.0,3.0,,,,,,2.0,,1.0,,,,1.0,,,2.0,2.0,5.0,,,,,,2.0,,1.0,,,,2.0,,,16.0,11.0,28.0,,,,,,21.0,,4.0,,,,3.0,104,37,94,0.394,15,41,0.366,15,21,0.714,8,39,47,22,3,2,11,23
